word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
speech,0,0,0,0,0,0,1,0,0,0
speedy,0,0,0,0,0,0,1,0,0,0
spelling,0,0,0,0,0,0,1,0,0,0
spent,0,0,0,0,0,1,0,0,0,0
spew,0,0,1,0,0,0,0,0,0,0
spice,0,0,0,0,0,0,1,0,0,0
spider,0,0,1,1,0,0,0,0,0,0
spike,0,0,0,1,0,0,0,0,0,0
spine,1,0,0,0,0,1,1,0,0,0
spinster,0,0,0,1,0,1,0,1,0,0
spirit,0,0,0,0,0,0,1,0,0,0
spirits,0,1,0,0,1,0,1,0,1,0
spit,0,0,1,0,0,0,0,0,0,0
spite,1,0,0,0,0,1,0,0,0,0
spiteful,1,0,0,0,0,1,0,0,0,0
splash,0,0,0,0,0,0,0,0,1,0
splendid,0,0,0,0,1,0,1,0,1,0
splendor,0,1,0,0,1,0,1,0,1,0
splinter,0,0,0,0,0,1,0,0,0,0
split,0,0,0,0,0,1,0,0,0,0
splitting,0,0,0,0,0,1,0,1,0,0
spoil,0,0,1,0,0,1,0,0,0,0
spoiler,0,0,0,0,0,1,0,1,0,0
spoke,0,0,0,0,0,1,0,0,0,0
spokesman,0,0,0,0,0,0,0,0,0,1
sponge,0,0,0,0,0,1,0,0,0,0
sponsor,0,0,0,0,0,0,1,0,0,1
spook,0,0,0,1,0,1,0,0,0,0
spotless,0,0,0,0,0,0,1,0,0,1
spouse,0,0,0,0,1,0,1,0,0,1
sprain,0,0,0,0,0,1,0,1,0,0
spree,0,0,0,0,0,1,0,0,0,0
sprite,0,0,0,1,0,1,0,0,0,0
spruce,0,0,0,0,0,0,1,0,0,0
spur,0,0,0,1,0,0,0,0,0,0
spurious,0,0,1,0,0,1,0,0,0,0
squall,0,0,0,1,0,1,0,1,0,0
squatter,0,0,0,0,0,1,0,0,0,0
squeamish,0,0,1,1,0,1,0,0,0,0
squelch,1,0,1,0,0,1,0,0,0,0
squirm,0,0,1,0,0,1,0,0,0,0
stab,1,0,0,1,0,1,0,1,1,0
stable,0,0,0,0,0,0,1,0,0,1
staccato,0,0,0,0,0,0,1,0,0,0
stagger,0,0,0,0,0,0,0,0,1,0
staggering,0,0,0,0,0,1,0,0,0,0
stagnant,0,0,0,0,0,1,0,1,0,0
stain,0,0,1,0,0,1,0,0,0,0
stainless,0,0,0,0,0,0,1,0,0,0
stale,0,0,0,0,0,1,0,0,0,0
stalemate,1,0,1,0,0,0,0,0,0,0
stalk,0,0,0,1,0,1,0,0,0,0
stall,0,0,1,0,0,0,0,0,0,0
stallion,0,0,0,0,0,0,1,0,0,0
stalwart,0,0,0,0,0,0,1,0,0,0
stamina,0,0,0,0,0,0,1,0,0,1
standing,0,0,0,0,0,0,1,0,0,0
standoff,1,0,0,1,0,1,0,0,0,0
standstill,1,0,0,0,0,1,0,0,0,0
star,0,1,0,0,1,0,1,0,0,1
staring,0,0,0,0,0,1,0,0,0,0
stark,0,0,0,0,0,1,0,0,0,1
starlight,0,0,0,0,0,0,1,0,0,0
starry,0,1,0,0,1,0,1,0,0,0
start,0,1,0,0,0,0,0,0,0,0
startle,0,0,0,1,0,1,0,0,1,0
startling,0,0,0,0,0,0,0,0,1,0
starvation,0,0,0,1,0,1,0,1,0,0
starved,0,0,0,0,0,1,0,0,0,0
starving,0,0,0,0,0,1,0,0,0,0
stately,0,0,0,0,0,0,1,0,0,0
statement,0,0,0,0,0,0,1,0,0,1
stationary,0,0,0,0,0,1,0,0,0,0
statistical,0,0,0,0,0,0,0,0,0,1
statue,0,0,0,0,0,0,1,0,0,0
status,0,0,0,0,0,0,1,0,0,0
staunch,0,0,0,0,0,0,1,0,0,0
stave,0,0,0,0,0,1,0,0,0,0
steadfast,0,0,0,0,0,0,1,0,0,1
steady,0,0,0,0,0,0,0,0,1,1
steal,1,0,0,1,0,1,0,1,0,0
stealing,0,0,1,1,0,1,0,0,0,0
stealth,0,0,0,0,0,0,0,0,1,0
stealthily,0,0,0,0,0,0,0,0,1,0
stealthy,0,1,0,1,0,1,0,0,1,0
stellar,0,0,0,0,0,0,1,0,0,0
stereotype,0,0,0,0,0,1,0,0,0,0
stereotyped,0,0,0,0,0,1,0,0,0,0
sterile,0,0,0,0,0,1,0,1,0,0
sterility,0,0,0,0,0,1,0,0,0,0
sterling,1,1,0,0,1,1,1,0,0,1
stern,0,0,0,0,0,1,0,0,0,0
steward,0,0,0,0,0,0,1,0,0,1
sticky,0,0,1,0,0,0,0,0,0,0
stiff,0,0,0,0,0,1,0,0,0,0
stiffness,0,0,0,0,0,1,0,0,0,0
stifle,0,0,0,0,0,1,0,0,0,0
stifled,1,0,0,1,0,1,0,1,0,0
stigma,1,0,1,1,0,1,0,1,0,0
stillborn,0,0,0,0,0,1,0,1,0,0
stillness,0,0,0,1,0,0,1,1,0,0
sting,1,0,0,1,0,1,0,0,0,0
stinging,0,0,0,0,0,1,0,0,0,0
stingy,1,0,1,1,0,1,0,1,0,0
stink,0,0,1,0,0,1,0,0,0,0
stinking,0,0,1,0,0,1,0,0,0,0
stint,0,0,0,1,0,1,0,1,0,0
stocks,0,0,0,0,0,1,0,0,0,0
stolen,1,0,0,0,0,1,0,0,0,0
stomach,0,0,1,0,0,0,0,0,0,0
stone,1,0,0,0,0,1,0,0,0,0
stoned,0,0,0,0,0,1,0,0,0,0
stools,0,0,1,0,0,1,0,0,0,0
stoppage,0,0,0,0,0,1,0,0,0,0
store,0,1,0,0,0,0,1,0,0,0
storm,1,0,0,0,0,1,0,0,0,0
storming,1,0,0,0,0,0,0,0,0,0
stormy,0,0,0,1,0,1,0,0,0,0
straightforward,0,0,0,0,0,0,1,0,0,1
strained,1,0,0,0,0,1,0,0,0,0
straits,0,0,0,1,0,1,0,0,0,0
stranded,0,0,0,0,0,1,0,0,0,0
stranger,0,0,0,1,0,1,0,0,0,0
strangle,1,0,1,1,0,1,0,1,1,0
strategic,0,0,0,0,0,0,1,0,0,0
strategist,0,1,0,0,0,0,1,0,0,1
stray,0,0,0,0,0,1,0,0,0,0
strength,0,0,0,0,0,0,1,0,0,1
strengthen,0,0,0,0,0,0,1,0,0,0
strengthening,0,0,0,0,1,0,1,0,0,1
stress,0,0,0,0,0,1,0,0,0,0
stretcher,0,0,0,1,0,0,0,1,0,0
stricken,0,0,0,0,0,0,0,1,0,0
strife,1,0,0,0,0,1,0,0,0,0
strike,1,0,0,0,0,1,0,0,0,0
striking,0,0,0,0,0,0,1,0,0,0
strikingly,0,0,0,0,0,0,1,0,0,0
strip,0,0,0,0,0,1,0,1,0,0
stripe,0,0,0,0,0,1,0,0,0,0
stripped,1,1,1,1,0,1,0,1,0,0
strive,0,1,0,0,0,0,0,0,0,0
stroke,0,0,0,1,0,1,0,1,0,0
strongly,0,0,0,0,0,0,1,0,0,0
structural,0,0,0,0,0,0,0,0,0,1
structure,0,0,0,0,0,0,1,0,0,1
struggle,1,0,0,1,0,1,0,1,0,0
strut,0,0,0,0,0,1,0,0,0,0
stud,0,0,0,0,0,0,1,0,0,0
study,0,0,0,0,0,0,1,0,0,0
stuffy,0,0,0,0,0,1,0,0,0,0
stumble,0,0,0,0,0,1,0,0,0,0
stunned,0,0,0,1,0,1,0,0,1,0
stunted,0,0,0,0,0,1,0,0,0,0
stupid,0,0,0,0,0,1,0,0,0,0
stupidity,0,0,0,0,0,1,0,0,0,0
stupor,0,0,0,0,0,1,0,0,0,0
sturdy,0,0,0,0,0,0,1,0,0,0
sty,0,0,1,0,0,1,0,0,0,0
subdue,0,0,0,0,0,1,0,0,0,0
subito,0,0,0,0,0,0,0,0,1,0
subject,0,0,0,0,0,1,0,0,0,0
subjected,0,0,0,0,0,1,0,1,0,0
subjection,0,0,0,0,0,1,0,0,0,0
subjugation,1,0,1,1,0,1,0,1,0,0
sublimation,0,0,0,0,1,0,1,0,0,0
submit,0,1,0,0,0,0,0,0,0,0
subordinate,0,0,0,1,0,1,0,0,0,0
subpoena,0,0,0,0,0,1,0,0,0,0
subscribe,0,1,0,0,0,0,0,0,0,0
subsidence,0,0,0,0,0,1,0,1,0,0
subsidy,1,0,1,0,0,1,0,0,0,0
subsist,0,0,0,0,0,1,0,0,0,0
substance,0,0,0,0,0,0,1,0,0,0
substantiate,0,0,0,0,0,0,0,0,0,1
substantive,0,0,0,0,0,0,1,0,0,0
subtract,0,0,0,0,0,1,0,0,0,0
subversion,1,0,0,1,0,1,0,0,0,0
subversive,1,0,0,0,0,1,0,0,1,0
subvert,0,0,1,1,0,1,0,1,0,0
succeed,0,1,0,0,1,0,1,0,1,1
succeeding,0,1,0,0,1,0,1,0,0,1
success,0,1,0,0,1,0,1,0,0,0
successful,0,1,0,0,1,0,1,0,0,1
succinct,0,0,0,0,0,0,1,0,0,0
succulent,0,0,0,0,0,1,1,0,0,0
succumb,0,0,0,0,0,1,0,0,0,0
suck,0,0,0,0,0,1,0,0,0,0
sucker,1,0,0,0,0,1,0,0,0,0
sudden,0,0,0,0,0,0,0,0,1,0
suddenly,0,0,0,0,0,0,0,0,1,0
sue,1,0,0,0,0,1,0,1,0,0
suffer,0,0,0,0,0,1,0,0,0,0
sufferer,0,0,0,1,0,1,0,1,0,0
suffering,0,0,1,1,0,1,0,1,0,0
sufficiency,0,0,0,0,0,0,1,0,0,0
suffocating,0,0,1,1,0,1,0,1,0,0
suffocation,1,0,0,1,0,1,0,0,0,0
sugar,0,0,0,0,0,0,1,0,0,0
suggest,0,0,0,0,0,0,0,0,0,1
suicidal,1,0,1,1,0,1,0,1,0,0
suicide,1,0,0,1,0,1,0,1,0,0
suitable,0,0,0,0,0,0,1,0,0,0
sullen,1,0,0,0,0,1,0,1,0,0
sultan,0,0,0,1,0,0,0,0,0,0
sultry,0,0,0,0,0,0,1,0,0,0
summons,0,0,0,0,0,1,0,0,0,0
sump,0,0,1,0,0,0,0,0,0,0
sun,0,1,0,0,1,0,1,0,1,1
sundial,0,1,0,0,0,0,0,0,0,1
sunk,0,0,1,1,0,1,0,1,0,0
sunny,0,1,0,0,1,0,1,0,1,0
sunset,0,1,0,0,0,0,1,0,0,0
sunshine,0,0,0,0,1,0,1,0,0,0
superb,0,0,0,0,0,0,1,0,0,0
superficial,0,0,0,0,0,1,0,0,0,0
superfluous,0,0,0,0,0,1,0,0,0,0
superhuman,0,0,0,0,0,0,1,0,0,0
superior,0,0,0,0,0,0,1,0,0,0
superiority,0,0,0,0,0,0,1,0,0,0
superman,0,0,0,0,1,0,1,0,0,1
superstar,0,0,0,0,1,0,1,0,0,1
superstition,0,0,0,1,0,1,1,0,0,0
superstitious,0,1,0,1,0,1,0,0,0,0
supplication,0,0,0,0,0,0,1,0,0,1
supplies,0,0,0,0,0,0,1,0,0,0
supply,0,0,0,0,0,0,1,0,0,0
supported,0,0,0,0,0,0,1,0,0,0
supporter,0,0,0,0,1,0,1,0,0,1
supporting,0,0,0,0,0,0,1,0,0,1
suppress,1,0,0,1,0,1,0,1,0,0
suppression,1,0,1,1,0,1,0,0,0,0
supremacy,1,1,0,1,1,1,1,0,1,1
supreme,0,0,0,0,0,0,1,0,0,0
supremely,0,0,0,0,0,0,1,0,0,0
surcharge,1,0,0,0,0,1,0,0,0,0
surety,0,0,0,0,0,0,1,0,0,1
surge,0,0,0,0,0,0,0,0,1,0
surgery,0,0,0,1,0,0,0,1,0,0
surly,1,0,1,0,0,1,0,0,0,0
surmise,0,0,0,0,0,0,1,0,0,0
surpassing,0,0,0,0,0,0,1,0,0,0
surprise,0,0,0,1,1,0,1,0,1,0
surprised,0,0,0,0,0,0,0,0,1,0
surprising,0,0,0,0,0,0,0,0,1,0
surprisingly,0,1,0,0,0,0,0,0,1,0
surrender,0,0,0,1,0,1,0,1,0,0
surrendering,0,0,0,0,0,1,0,1,0,0
surrogate,0,0,0,0,0,0,0,0,0,1
surround,0,1,0,0,0,1,1,0,0,0
surveillance,0,0,0,1,0,0,0,0,0,0
surveying,0,0,0,0,0,0,1,0,0,0
survive,0,0,0,0,0,0,1,0,0,0
susceptible,0,0,0,0,0,1,0,0,0,0
suspect,0,0,0,1,0,1,0,0,0,0
suspense,0,1,0,1,0,0,0,0,1,0
suspension,0,0,0,1,0,1,0,0,0,0
suspicion,0,0,0,1,0,1,0,0,0,0
suspicious,1,1,0,0,0,1,0,0,0,0
swab,0,0,0,0,0,1,0,0,0,0
swamp,0,0,1,1,0,1,0,0,0,0
swampy,0,0,1,1,0,1,0,0,0,0
swarm,0,0,1,0,0,0,0,0,0,0
swastika,1,0,0,1,0,1,0,0,0,0
swear,0,0,0,0,0,0,1,0,0,1
sweat,0,0,0,1,0,0,0,0,0,0
sweet,0,1,0,0,1,0,1,0,1,1
sweetheart,0,1,0,0,1,0,1,1,0,1
sweetie,0,0,0,0,0,0,1,0,0,0
sweetness,0,0,0,0,0,0,1,0,0,0
sweets,0,1,0,0,1,0,1,0,0,0
swelling,0,0,0,1,0,1,0,0,0,0
swerve,0,0,0,1,0,0,0,0,1,0
swift,0,0,0,0,0,0,1,0,0,0
swig,0,0,1,0,0,1,0,0,0,0
swim,0,1,0,1,1,0,1,0,0,0
swine,0,0,1,0,0,1,0,0,0,0
swollen,0,0,0,0,0,1,0,0,0,0
symbolic,0,0,0,0,0,0,1,0,0,0
symmetrical,0,0,0,0,0,0,1,0,0,0
symmetry,0,0,0,0,1,0,1,0,0,1
sympathetic,0,0,0,1,1,0,1,1,0,1
sympathize,0,0,0,0,0,0,0,1,0,0
sympathy,0,0,0,0,0,0,1,1,0,0
symphony,0,1,0,0,1,0,1,0,0,0
symptom,0,0,0,0,0,1,0,0,0,0
synchronize,0,1,0,0,1,0,1,0,1,1
syncope,0,0,0,1,0,1,0,1,1,0
synergistic,0,0,0,0,0,0,1,0,0,1
synod,0,0,0,0,0,0,1,0,0,1
synonymous,0,0,0,1,0,1,1,0,0,1
syringe,0,0,0,1,0,0,0,0,0,0
system,0,0,0,0,0,0,0,0,0,1
taboo,0,0,1,1,0,1,0,0,0,0
tabulate,0,1,0,0,0,0,0,0,0,0
tackle,1,0,0,0,0,0,0,0,1,0
tact,0,0,0,0,0,0,1,0,0,0
tactics,0,0,0,1,0,0,0,0,0,1
taint,0,0,0,0,0,1,0,1,0,0
tale,0,0,0,0,0,0,1,0,0,0
talent,0,0,0,0,0,0,1,0,0,0
talisman,0,0,0,0,0,0,1,0,0,0
talk,0,0,0,0,0,0,1,0,0,0
talons,1,0,0,1,0,1,0,0,0,0
tandem,0,0,0,0,0,0,0,0,0,1
tangled,0,0,0,0,0,1,0,0,0,0
tanned,0,0,0,0,0,0,1,0,0,0
tantalizing,0,1,0,0,1,1,1,0,1,0
tantamount,0,0,0,0,0,0,0,0,0,1
tardiness,0,0,0,0,0,1,0,0,0,0
tardy,0,0,0,0,0,1,0,0,0,0
tariff,1,0,1,0,0,1,0,0,0,0
tarnish,0,0,1,0,0,1,0,1,0,0
tarry,0,0,0,0,0,1,0,0,0,0
task,0,0,0,0,0,0,1,0,0,0
tasteful,0,0,0,0,0,0,1,0,0,0
tasteless,0,0,1,0,0,1,0,0,0,0
tasty,0,0,0,0,0,0,1,0,0,0
taught,0,0,0,0,0,0,0,0,0,1
taunt,1,0,0,1,0,1,0,1,0,0
tawny,0,0,1,0,0,0,0,0,0,0
tax,0,0,0,0,0,1,0,1,0,0
teach,0,0,0,0,1,0,1,0,1,1
teacher,0,0,0,0,0,0,1,0,0,1
team,0,0,0,0,0,0,0,0,0,1
tearful,0,0,1,1,0,0,0,1,0,0
tease,1,1,0,0,0,1,0,1,0,0
teasing,1,0,0,1,0,1,0,0,0,0
technology,0,0,0,0,0,0,1,0,0,0
tedious,0,0,0,0,0,1,0,0,0,0
tedium,0,0,0,0,0,1,0,0,0,0
teeming,0,0,1,0,0,0,0,0,0,0
teens,0,0,0,0,0,1,1,0,0,0
temperance,0,0,0,0,0,0,1,0,0,0
temperate,0,0,0,0,0,0,0,0,0,1
tempered,0,0,0,0,0,0,1,0,0,0
tempest,1,1,0,1,0,1,0,1,1,0
temptation,0,0,0,0,0,1,0,0,0,0
tenable,0,0,0,0,0,0,1,0,0,0
tenacious,0,0,0,0,0,0,1,0,0,0
tenacity,0,0,0,0,0,0,1,0,0,0
tenancy,0,0,0,0,0,0,1,0,0,0
tenant,0,0,0,0,0,0,1,0,0,0
tender,0,0,0,0,1,0,1,0,0,1
tenderness,0,0,0,0,1,0,1,0,0,0
tenement,0,0,0,0,0,1,0,0,0,0
tension,1,0,0,0,0,0,0,0,0,0
terminal,0,0,0,1,0,1,0,1,0,0
terminate,0,0,0,0,0,0,0,1,0,0
termination,0,0,0,0,0,1,0,1,0,0
termite,0,0,1,0,0,1,0,0,0,0
terrible,1,0,1,1,0,1,0,1,0,0
terribly,0,0,0,0,0,0,0,1,0,0
terrific,0,0,0,0,0,0,0,1,0,0
terror,0,0,0,1,0,1,0,0,0,0
terrorism,1,0,1,1,0,1,0,1,0,0
terrorist,1,0,1,1,0,1,0,1,1,0
terrorize,1,0,0,1,0,1,0,1,0,0
testament,0,1,0,0,0,0,0,0,0,1
testimony,0,0,0,0,0,0,0,0,0,1
tetanus,0,0,1,0,0,1,0,0,0,0
tether,0,0,0,0,0,1,0,0,0,0
thankful,0,0,0,0,1,0,1,0,0,0
thanksgiving,0,0,0,0,1,0,1,0,0,0
theft,1,0,1,1,0,1,0,1,0,0
theism,0,0,1,0,0,1,0,0,0,0
theocratic,1,0,0,1,0,1,0,1,0,1
theological,0,0,0,0,0,0,0,0,0,1
theology,0,1,0,0,0,0,0,0,0,0
theorem,0,0,0,0,0,0,0,0,0,1
theoretical,0,0,0,0,0,0,1,0,0,0
theory,0,1,0,0,0,0,0,0,0,1
therapeutic,0,0,0,0,1,0,1,0,0,1
therapeutics,0,0,0,0,0,0,1,0,0,0
thermocouple,0,1,0,0,0,0,0,0,0,0
thermometer,0,0,0,0,0,0,0,0,0,1
thief,1,0,1,1,0,1,0,1,1,0
thinker,0,0,0,0,0,0,1,0,0,0
thirst,0,1,0,0,0,0,0,1,1,0
thirsty,0,0,0,0,0,1,0,0,0,0
thirteenth,0,0,0,1,0,0,0,0,0,0
thorn,0,0,0,0,0,1,0,0,0,0
thorny,0,0,0,1,0,1,0,0,0,0
thoroughbred,0,0,0,0,0,0,1,0,0,0
thought,0,1,0,0,0,0,0,0,0,0
thoughtful,0,0,0,0,0,0,1,0,0,1
thoughtfulness,0,0,0,0,0,0,1,0,0,0
thoughtless,1,0,1,0,0,1,0,0,0,0
thrash,1,0,1,1,0,1,0,1,0,0
threat,1,0,0,1,0,1,0,0,0,0
threaten,1,1,0,1,0,1,0,0,0,0
threatening,1,0,1,1,0,1,0,0,0,0
thresh,1,0,0,1,0,1,0,1,0,0
thrift,0,0,1,0,0,0,1,0,0,1
thrill,0,1,0,1,1,0,1,0,1,0
thrilling,0,1,0,0,1,0,1,0,1,0
thriving,0,1,0,0,1,0,1,0,0,0
throb,0,0,0,1,0,1,0,1,0,0
throne,0,0,0,0,0,0,1,0,0,1
throttle,1,0,0,0,0,1,0,0,0,0
thug,1,0,1,1,0,1,0,0,0,0
thump,1,0,0,0,0,1,0,0,0,0
thumping,0,0,0,1,0,0,0,0,0,0
thundering,1,0,0,1,0,1,0,0,0,0
thwart,0,0,0,0,0,1,0,0,1,0
tickle,0,1,0,0,1,0,1,0,1,1
tiff,1,0,0,0,0,1,0,0,0,0
tighten,1,0,0,0,0,0,0,0,0,0
tiling,0,0,0,0,0,0,1,0,0,0
time,0,1,0,0,0,0,0,0,0,0
timely,0,0,0,0,0,0,1,0,0,0
timid,0,0,0,1,0,1,0,1,0,0
timidity,0,1,0,1,0,1,0,0,0,0
tinsel,0,0,0,0,1,0,1,0,0,0
tipsy,0,0,0,0,0,1,0,0,0,0
tirade,1,0,1,0,0,1,0,0,0,0
tired,0,0,0,0,0,1,0,0,0,0
tiredness,0,0,0,0,0,1,0,0,0,0
tiresome,0,0,0,0,0,1,0,0,0,0
tit,0,0,0,0,0,1,0,0,0,0
title,0,0,0,0,0,0,1,0,0,1
toad,0,0,1,0,0,1,0,0,0,0
toast,0,0,0,0,1,0,1,0,0,0
tobacco,0,0,0,0,0,1,0,0,0,0
toilet,0,0,1,0,0,1,0,0,0,0
toils,0,0,0,0,0,1,0,0,0,0
tolerant,0,0,0,0,0,0,1,0,0,0
tolerate,1,0,0,0,0,1,0,1,0,0
toleration,0,0,0,0,0,0,1,0,0,0
tomb,0,0,0,0,0,0,0,1,0,0
tomorrow,0,1,0,0,0,0,0,0,0,0
toothache,0,0,0,1,0,1,0,0,0,0
top,0,1,0,0,0,0,1,0,0,1
topple,0,0,0,0,0,0,0,0,1,0
torment,1,0,0,1,0,1,0,1,0,0
torn,0,0,0,0,0,1,0,0,0,0
tornado,0,0,0,1,0,0,0,0,0,0
torpedo,1,0,0,0,0,1,0,0,0,0
torrent,0,0,0,1,0,0,0,0,0,0
torrid,0,0,0,0,0,1,0,0,0,0
tort,0,0,0,0,0,1,0,0,0,0
tortious,1,0,1,0,0,1,0,0,0,0
torture,1,1,1,1,0,1,0,1,0,0
touched,0,0,0,0,0,1,0,0,0,0
touchy,1,0,0,0,0,1,0,1,0,0
tough,0,0,0,0,0,1,0,1,0,0
toughness,1,0,0,1,0,0,1,0,0,1
tower,0,0,0,0,0,0,1,0,0,0
towering,0,1,0,1,0,0,1,0,0,0
toxic,0,0,1,0,0,1,0,0,0,0
toxin,0,0,0,1,0,1,0,0,0,0
track,0,1,0,0,0,0,0,0,0,0
tract,0,0,0,1,0,0,0,0,0,0
trade,0,0,0,0,0,0,0,0,0,1
traditional,0,0,0,0,0,0,1,0,0,0
tragedy,0,0,0,1,0,1,0,1,0,0
tragic,0,0,0,0,0,1,0,0,0,0
trainer,0,0,0,0,0,0,0,0,0,1
traitor,1,0,1,1,0,1,0,1,0,0
tramp,0,0,1,1,0,1,0,1,0,0
trance,0,0,0,0,0,1,0,0,0,0
tranquil,0,0,0,0,1,0,1,0,0,0
tranquility,0,0,0,0,1,0,1,0,0,1
transaction,0,0,0,0,0,0,0,0,0,1
transcendence,0,1,0,0,1,0,1,0,1,1
transcendental,0,0,0,0,0,0,1,0,0,0
transcript,0,0,0,0,0,0,0,0,0,1
transgression,0,0,0,0,0,1,0,0,0,0
transitional,0,1,0,0,0,0,0,0,0,0
translation,0,0,0,0,0,0,0,0,0,1
trappings,0,0,0,0,0,1,0,0,0,0
traps,0,0,0,0,0,1,0,0,0,0
trash,0,0,1,0,0,1,0,1,0,0
trashy,0,0,1,0,0,1,0,0,0,0
traumatic,1,0,0,1,0,1,0,1,0,0
travail,0,0,0,0,0,1,0,0,0,0
traveling,0,0,0,0,0,0,1,0,0,0
travesty,0,0,1,1,0,1,0,1,0,0
treacherous,1,0,1,1,0,1,0,0,0,0
treachery,1,0,0,1,0,1,0,1,1,0
treadmill,0,1,0,0,0,0,0,0,0,0
treason,1,0,1,1,0,1,0,0,1,0
treasure,0,1,0,0,1,0,1,0,0,1
treasurer,0,0,0,0,0,0,0,0,0,1
treat,1,1,1,1,1,1,1,1,1,1
tree,1,1,1,0,1,0,1,0,1,1
trembling,0,0,0,1,0,1,0,0,0,0
tremendously,0,0,0,0,0,0,1,0,0,0
tremor,1,1,0,1,0,1,0,1,0,0
trend,0,0,0,0,0,0,1,0,0,0
trendy,0,0,0,0,0,0,1,0,0,0
trepidation,0,1,0,1,0,1,0,0,1,0
trespass,1,0,0,0,0,1,0,0,0,0
tribe,0,0,0,0,0,0,0,0,0,1
tribulation,0,0,0,1,0,1,0,1,0,0
tribunal,0,1,1,1,0,1,0,0,0,1
tribune,0,0,0,0,0,0,0,0,0,1
tributary,0,1,0,0,0,0,1,0,0,0
tribute,0,0,0,0,0,0,1,0,0,0
trick,0,0,0,0,0,1,0,0,1,0
trickery,1,0,1,1,0,1,0,1,1,0
trifle,0,0,0,0,0,1,0,0,0,0
trig,0,0,0,0,0,0,1,0,0,0
trip,0,0,0,0,0,0,0,0,1,0
tripping,1,0,0,0,0,1,0,1,0,0
triumph,0,1,0,0,1,0,1,0,0,0
triumphant,0,1,0,0,1,0,1,0,0,1
troll,1,0,0,1,0,1,0,0,0,0
trophy,0,1,0,0,1,0,1,0,1,1
troublesome,1,0,0,1,0,1,0,0,0,0
truce,0,0,0,0,1,0,1,0,0,1
truck,0,0,0,0,0,0,0,0,0,1
true,0,0,0,0,1,0,1,0,0,1
trump,0,0,0,0,0,0,0,0,1,0
trumpet,0,0,0,0,0,1,0,0,0,0
truss,0,0,0,0,0,0,0,0,0,1
trust,0,0,0,0,0,0,0,0,0,1
trustee,0,0,0,0,0,0,0,0,0,1
trusty,0,0,0,0,0,0,1,0,0,0
truth,0,0,0,0,0,0,1,0,0,1
truthful,0,0,0,0,0,0,0,0,0,1
truthfulness,0,0,0,0,0,0,1,0,0,1
tumble,0,0,0,0,0,1,0,0,0,0
tumor,0,0,0,1,0,1,0,0,0,0
tumour,0,0,0,1,0,1,0,1,0,0
tumult,1,0,0,1,0,1,0,0,1,0
tumultuous,1,0,0,1,0,1,0,0,0,0
turbulence,1,0,0,1,0,1,0,0,0,0
turbulent,0,0,0,1,0,1,0,0,0,0
turmoil,1,0,0,1,0,1,0,1,0,0
tussle,1,0,0,0,0,0,0,0,0,0
tutelage,0,0,0,0,0,0,1,0,0,1
tutor,0,0,0,0,0,0,1,0,0,0
twin,0,0,0,0,0,0,1,0,0,0
twinkle,0,1,0,0,1,0,1,0,0,0
twitch,0,0,0,0,0,1,0,0,0,0
typhoon,0,0,0,1,0,1,0,0,0,0
tyrannical,1,0,1,1,0,1,0,0,0,0
tyranny,0,0,0,1,0,1,0,1,0,0
tyrant,1,0,1,1,0,1,0,1,0,0
ugliness,0,0,1,1,0,1,0,1,0,0
ugly,0,0,1,0,0,1,0,0,0,0
ulcer,1,0,1,1,0,1,0,1,0,0
ulterior,0,0,0,0,0,1,0,0,0,0
ultimate,0,1,0,0,0,0,0,1,0,0
ultimately,0,1,0,0,0,0,1,0,0,0
ultimatum,1,0,0,1,0,1,0,0,0,0
umpire,0,0,0,0,0,0,1,0,0,1
unable,0,0,0,0,0,1,0,1,0,0
unacceptable,0,0,0,0,0,1,0,1,0,0
unaccountable,0,1,1,0,0,1,0,1,0,1
unacknowledged,0,0,0,0,0,0,0,1,0,0
unanimity,0,0,0,0,0,0,1,0,0,0
unanimous,0,0,0,0,0,0,1,0,0,0
unanticipated,0,0,0,0,0,0,0,0,1,0
unapproved,0,0,0,0,0,1,0,0,0,0
unassuming,0,0,0,0,0,0,1,0,0,0
unattached,0,0,0,0,0,1,0,0,0,0
unattainable,1,0,0,0,0,1,0,1,0,0
unattractive,0,0,1,0,0,1,0,1,0,0
unauthorized,0,0,0,0,0,1,0,0,0,0
unavoidable,0,0,0,0,0,1,0,0,0,0
unaware,0,0,0,0,0,1,0,0,0,0
unbearable,0,0,1,0,0,1,0,1,0,0
unbeaten,0,1,0,0,1,1,1,1,1,0
unbelief,0,0,0,0,0,1,0,0,0,0
unbelievable,0,0,0,0,0,1,0,0,0,0
unbiased,0,0,0,0,0,0,1,0,0,0
unborn,0,0,0,0,0,1,0,0,0,0
unbreakable,0,0,0,0,0,0,1,0,0,0
unbridled,1,1,0,1,0,1,1,0,1,0
unbroken,0,0,0,0,0,0,1,0,0,1
uncanny,0,0,0,1,0,1,0,0,1,0
uncaring,1,0,1,0,0,1,0,1,0,0
uncertain,1,0,1,1,0,1,0,0,1,0
unchangeable,0,0,0,0,0,1,0,0,0,0
unclean,0,0,1,0,0,1,0,0,0,0
uncomfortable,0,0,0,0,0,1,0,0,0,0
unconscionable,0,0,1,0,0,1,0,0,0,0
unconscious,0,0,0,0,0,1,0,0,0,0
unconstitutional,0,0,0,0,0,1,0,0,0,0
